time	obs_wavelength	flux	instrument	integration	time_unit	wavelength_unit	flux_unit	redshift	dtime	rest_wavelength	integration_unit	reference	date	date_unit	time_frame	sky_flux
12.5	5035.453	3.93616e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	4911.678696839642	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5038.49	3.98218e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	4914.64104564963	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5041.528	4.00275e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	4917.604369879049	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5044.566	4.0248e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	4920.567694108467	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5047.604	4.17744e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	4923.531018337886	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5050.642	4.287e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	4926.494342567305	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5053.68	4.27069e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	4929.457666796723	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5056.718	4.14895e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	4932.420991026142	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5059.756	4.15268e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	4935.384315255561	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5062.794	4.14174e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	4938.347639484979	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5065.832	4.0889e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	4941.310963714398	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5068.869	4.22708e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	4944.273312524386	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5071.907	4.32187e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	4947.236636753805	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5074.945	4.68588e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	4950.199960983223	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5077.983	4.65969e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	4953.163285212642	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5081.021	4.79267e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	4956.126609442061	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5084.059	4.97211e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	4959.089933671479	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5087.097	4.90808e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	4962.053257900898	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5090.135	4.6523e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	4965.016582130317	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5093.173	4.41172e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	4967.979906359735	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5096.211	4.4699e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	4970.943230589154	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5099.248	4.41292e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	4973.905579399142	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5202.537	5.2258e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5074.655676941085	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5205.575	5.13785e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5077.619001170504	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5208.613	5.13876e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5080.582325399922	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5211.651	5.18958e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5083.545649629341	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5214.689	5.28148e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5086.50897385876	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5217.727	5.31759e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5089.472298088178	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5220.764	5.28674e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5092.434646898167	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5223.802	5.3374e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5095.397971127585	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5226.84	5.30426e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5098.361295357005	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5229.878	5.25954e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5101.324619586422	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5232.916	5.37312e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5104.287943815842	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5235.954	5.37669e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5107.25126804526	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5238.992	5.38994e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5110.214592274679	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5242.03	5.41165e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5113.177916504097	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5245.068	5.3678e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5116.1412407335165	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5248.106	5.40512e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5119.104564962934	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5251.143	5.49983e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5122.066913772923	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5254.181	5.4011e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5125.030238002341	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5257.219	5.37849e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5127.99356223176	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5260.257	5.59344e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5130.956886461178	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5263.295	5.44594e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5133.920210690598	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5266.333	5.4663e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5136.883534920016	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5269.371	5.55348e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5139.846859149435	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5272.409	5.63686e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5142.810183378853	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5275.447	5.49732e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5145.773507608273	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5278.485	5.3759e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5148.73683183769	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5281.522	5.5178e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5151.699180647679	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5284.56	5.54437e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5154.662504877098	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5287.598	5.50027e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5157.625829106516	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5290.636	5.61325e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5160.589153335935	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5293.674	5.57953e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5163.552477565354	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5296.712	5.62517e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5166.515801794772	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5299.75	5.62584e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5169.479126024191	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5302.788	5.5559e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5172.442450253609	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5305.826	5.6282e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5175.405774483028	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5308.864	5.73365e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5178.369098712446	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5311.901	5.63801e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5181.331447522435	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5314.939	5.62805e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5184.294771751855	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5317.977	5.51354e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5187.258095981272	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5321.015	5.6229e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5190.221420210692	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5324.053	5.54953e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5193.18474444011	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5327.091	5.59064e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5196.148068669529	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5330.129	5.68857e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5199.111392898947	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5333.167	5.67749e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5202.074717128367	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5336.205	5.70744e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5205.038041357784	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5339.243	5.54963e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5208.001365587204	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5342.28	5.65691e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5210.963714397191	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5345.318	5.54374e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5213.92703862661	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5348.356	5.65127e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5216.890362856028	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5351.394	5.69789e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5219.853687085448	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5354.432	5.65377e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5222.817011314865	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5357.47	5.73979e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5225.780335544285	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5360.508	5.74546e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5228.743659773703	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5363.546	5.69863e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5231.706984003122	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5366.584	5.82231e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5234.67030823254	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5369.622	5.76668e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5237.63363246196	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5372.659	5.73544e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5240.595981271948	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5375.697	5.55645e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5243.559305501366	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5378.735	5.51222e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5246.5226297307845	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5381.773	5.58014e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5249.485953960204	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5384.811	5.56449e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5252.4492781896215	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5387.849	5.59878e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5255.412602419041	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5390.887	5.77345e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5258.375926648459	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5393.925	5.74376e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5261.339250877878	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5396.963	5.63525e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5264.302575107296	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5400.001	5.55253e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5267.265899336716	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5403.038	5.61131e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5270.228248146704	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5406.076	5.6849e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5273.191572376122	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5409.114	5.72935e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5276.154896605541	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5412.152	5.72226e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5279.11822083496	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5415.19	5.69623e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5282.081545064378	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5418.228	5.62763e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5285.044869293797	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5421.266	5.52067e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5288.008193523216	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5424.304	5.51931e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5290.971517752634	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5427.342	5.48681e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5293.934841982053	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5430.38	5.57397e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5296.898166211472	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5433.417	5.7426e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5299.86051502146	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5436.455	5.63946e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5302.823839250878	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5439.493	5.53731e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5305.787163480298	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5442.531	5.50677e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5308.750487709715	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5445.569	5.45227e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5311.713811939135	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5448.607	5.48646e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5314.677136168553	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5451.645	5.52359e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5317.640460397972	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5454.683	5.51783e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5320.60378462739	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5457.721	5.43316e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5323.567108856809	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5460.759	5.42894e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5326.530433086227	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5463.797	5.52014e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5329.493757315646	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5466.834	5.30406e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5332.4561061256345	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5469.872	5.43107e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5335.419430355054	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
12.5	5472.91	5.49652e-16	NOT+ALFOSC	1200.0	days	angstroms	erg/s/cm2/A	0.025235	NaN	5338.382754584472	seconds	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract	NaN	NaN	NaN	NaN
